,id,Comment_1,Comment_2,Comment_3,Comment_4,Comment_5,Comment_6,Comment_7,Commnet_8
94,00119652,['Conscientious about classroom responsibilities--'],[''],['Can do better'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],['Incomplete homework--'],[''],['Poor test scores--']
95,00160853,[''],[''],[''],[''],[''],[''],[''],['']
96,00155853,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - Reune aceptables normas de cooperation, trabajo, aptitud y esfuerzo.']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Demonstrates outstanding effort--'],[]
97,00118637,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']",[''],['Conscientious about classroom responsibilities--'],['']
98,00132257,['Demonstrates outstanding effort--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']",[''],['Conscientious about classroom responsibilities--'],"['Demonstrates above average ability, motivation and attitude in this class--']",['Incomplete work/homework/ projects--']
99,00123735,['Conscientious about classroom responsibilities--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
100,00156661,['Unprepared for class--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Demonstrates outstanding effort--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']",['Demonstrates outstanding effort--'],['12/12/19 Heideen is a joy to have in class!!']
101,00153244,['Poor test scores--'],['Conscientious about classroom responsibilities--'],[''],['I'],"['Meets acceptable standards of cooperation, work, attitude and effort - Reune aceptables normas de cooperation, trabajo, aptitud y esfuerzo.']","['Demonstrates above average ability, motivation and attitude in this class--']",[],[]
102,00117575,['Parent conference requested--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],['Poor class attendance--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
103,00126766,['Demonstrates outstanding effort--'],['Demonstrates outstanding effort--'],"['Demonstrates above average ability, motivation and attitude in this class--']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
104,00141764,['Incomplete work--'],['Incomplete work. A missing project- El folleto turístico.'],[''],[''],['Poor test scores--'],['Incomplete work--IXL'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[]
105,00126373,['Does not come to class'],[''],['Poor class attendance--'],['Poor class attendance--'],['Poor class attendance--'],['Incomplete homework--'],[''],['Poor class attendance--']
106,00115319,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['David needs extra help both in content and time management. Tutoring is offered after school and my door is always opened to help. Please reach out to me if you have specific questions about David to jmoreno@ucboe.us.-- David necesita ayuda adicional tanto en el contenido como en la gestión del tiempo. Se ofrece tutoría después de la escuela y mi puerta siempre está abierta para ayudar. Comuníquese conmigo si tiene preguntas específicas sobre David a jmoreno@ucboe.us.'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--'],['Incomplete work--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
107,00141460,['Incomplete work--'],['Incomplete work. A missing project- El folleto turístico.'],['Parent conference requested--'],[''],['Poor test scores--'],['Incomplete work--IXL'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[]
108,00118842,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete homework--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
109,00136615,['Demonstrates outstanding effort--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],[''],['Incomplete work--']
110,00150086,['Conscientious about classroom responsibilities--'],['Poor test scores--'],[''],['Incomplete work--'],['Unprepared for class--'],"['Demonstrates above average ability, motivation and attitude in this class--']",['Poor test scores--'],[]
111,00131614,['Poor class attendance--'],['Poor class attendance--'],[''],['At risk of failing due to accumulated absences and low grades. Please reach out to me if you have specific questions about Andrew to jmoreno@ucboe.us.- En riesgo de fallar debido a ausencias acumuladas y bajas calificaciones. Comuníquese conmigo si tiene preguntas específicas sobre Andrew a jmoreno@ucboe.us'],[''],['Poor class attendance--'],['Poor class attendance--'],['Poor class attendance--']
112,00115883,[''],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete work--'],['Unprepared for class--'],[''],['Can do better'],['']
113,00118066,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Demonstrates above average ability, motivation and attitude in this class--']","['12/12/19 Jorge continues to do well. He needs to participate more in class, as I add a class participation grade at the end of the marking period (80% for daily participation including asking questions. 100% for multiple times a day)']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
114,00118070,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']",['Conscientious about classroom responsibilities--'],[''],['Conscientious about classroom responsibilities--'],['Demonstrates outstanding effort--'],['Demonstrates outstanding effort--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
115,00131197,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Parent conference requested--']
116,00160302,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Unprepared for class--'],[''],[''],[''],['Just transferred into my class.'],['Conscientious about classroom responsibilities--'],['Conscientious about classroom responsibilities--']
